gppd_idnr,year,reported_generation,estimated_generation,model_name
WRI1023011,2014,,138.23989811098446,ai4e_hydro_model
WRI1023011,2015,,128.1521449363842,ai4e_hydro_model
WRI1023011,2016,,152.57036982808947,ai4e_hydro_model
WRI1023011,2017,,125.42490515650775,ai4e_hydro_model
WRI1023013,2013,,79.25350344155858,ai4e_hydro_model
WRI1023013,2014,,66.06743412419975,ai4e_hydro_model
WRI1023013,2015,,67.94748478019636,ai4e_hydro_model
WRI1023013,2016,,82.20673449778698,ai4e_hydro_model
WRI1023013,2017,,66.01190793530306,ai4e_hydro_model
ARG0000210,2013,,288.5855852583343,ai4e_hydro_model
ARG0000210,2014,,330.1146350894732,ai4e_hydro_model
ARG0000210,2015,,413.2948361660708,ai4e_hydro_model
ARG0000210,2016,,415.172269999669,ai4e_hydro_model
ARG0000210,2017,,289.9207288301706,ai4e_hydro_model
ARG0000230,2013,,2896.843670039977,ai4e_hydro_model
ARG0000230,2014,,3621.2977379036743,ai4e_hydro_model
ARG0000230,2015,,3575.7865455500832,ai4e_hydro_model
ARG0000230,2016,,3416.8943184497366,ai4e_hydro_model
ARG0000230,2017,,2896.843670039977,ai4e_hydro_model
ARG0000194,2013,,141.57671642246422,ai4e_hydro_model
ARG0000194,2014,,150.75719341659473,ai4e_hydro_model
ARG0000194,2015,,188.01372320813687,ai4e_hydro_model
ARG0000194,2016,,190.9512451037593,ai4e_hydro_model
ARG0000194,2017,,163.0736529914809,ai4e_hydro_model
ARG0000254,2013,,413.344397146427,ai4e_hydro_model
ARG0000254,2014,,406.43202187179946,ai4e_hydro_model
ARG0000254,2015,,496.11076673242087,ai4e_hydro_model
ARG0000254,2016,,479.69852813275264,ai4e_hydro_model
ARG0000254,2017,,413.344397146427,ai4e_hydro_model
ARG0000085,2013,,90.12711877595633,ai4e_hydro_model
ARG0000085,2014,,102.50288851145301,ai4e_hydro_model
ARG0000085,2015,,118.19251586186263,ai4e_hydro_model
ARG0000085,2016,,123.6282223518667,ai4e_hydro_model
ARG0000085,2017,,104.67950153950453,ai4e_hydro_model
ARG0000275,2013,,380.170421606022,ai4e_hydro_model
ARG0000275,2014,,337.42088830817886,ai4e_hydro_model
ARG0000275,2015,,416.6640798050539,ai4e_hydro_model
ARG0000275,2016,,431.73781918331935,ai4e_hydro_model
ARG0000275,2017,,409.06219663838016,ai4e_hydro_model
ARG0000195,2013,,297.51938237862237,ai4e_hydro_model
ARG0000195,2014,,314.7670016773965,ai4e_hydro_model
ARG0000195,2015,,416.3047262354423,ai4e_hydro_model
ARG0000195,2016,,408.80977438941846,ai4e_hydro_model
ARG0000195,2017,,341.24970683831265,ai4e_hydro_model
ARG0000183,2013,,195.69521384891115,ai4e_hydro_model
ARG0000183,2014,,200.87956294366663,ai4e_hydro_model
ARG0000183,2015,,228.48749558115853,ai4e_hydro_model
ARG0000183,2016,,222.00523184841944,ai4e_hydro_model
ARG0000183,2017,,206.48948828321227,ai4e_hydro_model
ARG0000086,2013,,45.687554931773406,ai4e_hydro_model
ARG0000086,2014,,41.260265779056816,ai4e_hydro_model
ARG0000086,2015,,51.23784708484837,ai4e_hydro_model
ARG0000086,2016,,48.301771288911915,ai4e_hydro_model
ARG0000086,2017,,43.6346235590816,ai4e_hydro_model
ARG0000296,2013,,341.9036154732677,ai4e_hydro_model
ARG0000296,2014,,340.969128507337,ai4e_hydro_model
ARG0000296,2015,,423.2700380354347,ai4e_hydro_model
ARG0000296,2016,,489.01617252220206,ai4e_hydro_model
ARG0000296,2017,,339.93526509521536,ai4e_hydro_model
ARG0000267,2013,,11.104893773175776,ai4e_hydro_model
ARG0000267,2014,,11.372823769811188,ai4e_hydro_model
ARG0000267,2015,,15.66510630195273,ai4e_hydro_model
ARG0000267,2016,,13.322641180509915,ai4e_hydro_model
ARG0000267,2017,,11.104893773175776,ai4e_hydro_model
ARG0000297,2013,,37.46355792042001,ai4e_hydro_model
ARG0000297,2014,,37.964509008563184,ai4e_hydro_model
ARG0000297,2015,,46.09515591686826,ai4e_hydro_model
ARG0000297,2016,,45.58511716542374,ai4e_hydro_model
ARG0000297,2017,,39.33956049474111,ai4e_hydro_model
ARG0000338,2013,,42.658736863565665,ai4e_hydro_model
ARG0000338,2014,,47.23384930830144,ai4e_hydro_model
ARG0000338,2015,,58.11750574895773,ai4e_hydro_model
ARG0000338,2016,,61.22292685833207,ai4e_hydro_model
ARG0000338,2017,,45.64366490480206,ai4e_hydro_model
ARG0000196,2013,,68.04625552109019,ai4e_hydro_model
ARG0000196,2014,,66.16329762256471,ai4e_hydro_model
ARG0000196,2015,,82.11936456174935,ai4e_hydro_model
ARG0000196,2016,,103.27654118287819,ai4e_hydro_model
ARG0000196,2017,,66.0513864470988,ai4e_hydro_model
ARG0000255,2013,,3517.368092476114,ai4e_hydro_model
ARG0000255,2014,,3452.5645742764805,ai4e_hydro_model
ARG0000255,2015,,4293.302807344807,ai4e_hydro_model
ARG0000255,2016,,4138.457972854364,ai4e_hydro_model
ARG0000255,2017,,3517.368092476114,ai4e_hydro_model
ARG0000211,2013,,37.42701382914527,ai4e_hydro_model
ARG0000211,2014,,42.027154733517584,ai4e_hydro_model
ARG0000211,2015,,48.62229436281839,ai4e_hydro_model
ARG0000211,2016,,55.492258844840286,ai4e_hydro_model
ARG0000211,2017,,41.961160639024804,ai4e_hydro_model
ARG0000276,2013,,43.25209892545113,ai4e_hydro_model
ARG0000276,2014,,43.03824444000705,ai4e_hydro_model
ARG0000276,2015,,51.42253581977044,ai4e_hydro_model
ARG0000276,2016,,56.595246718244134,ai4e_hydro_model
ARG0000276,2017,,45.91239393348251,ai4e_hydro_model
ARG0000339,2013,,57.436556809785706,ai4e_hydro_model
ARG0000339,2014,,56.54948983842113,ai4e_hydro_model
ARG0000339,2015,,76.82980908295612,ai4e_hydro_model
ARG0000339,2016,,65.1385116653714,ai4e_hydro_model
ARG0000339,2017,,55.01387159251029,ai4e_hydro_model
ARG0000089,2013,,27.692595589081474,ai4e_hydro_model
ARG0000089,2014,,31.340438117756626,ai4e_hydro_model
ARG0000089,2015,,32.08531612448088,ai4e_hydro_model
ARG0000089,2016,,37.21140286294296,ai4e_hydro_model
ARG0000089,2017,,31.476457764480653,ai4e_hydro_model
ARG0000079,2013,,196.5611091897445,ai4e_hydro_model
ARG0000079,2014,,185.78389437064737,ai4e_hydro_model
ARG0000079,2015,,236.03027465331408,ai4e_hydro_model
ARG0000079,2016,,213.26701039445481,ai4e_hydro_model
ARG0000079,2017,,185.17619785224284,ai4e_hydro_model
ARG0000080,2013,,1117.9280707191772,ai4e_hydro_model
ARG0000080,2014,,1117.9280707191772,ai4e_hydro_model
ARG0000080,2015,,1367.9787976370144,ai4e_hydro_model
ARG0000080,2016,,1447.8137050757123,ai4e_hydro_model
ARG0000080,2017,,1216.6062040232785,ai4e_hydro_model
ARG0000208,2013,,17.78327286000641,ai4e_hydro_model
ARG0000208,2014,,19.072958376440493,ai4e_hydro_model
ARG0000208,2015,,22.08047816888641,ai4e_hydro_model
ARG0000208,2016,,25.449352518348153,ai4e_hydro_model
ARG0000208,2017,,21.742170058465916,ai4e_hydro_model
ARG0000269,2013,,9.191130468667994,ai4e_hydro_model
ARG0000269,2014,,9.191130468667994,ai4e_hydro_model
ARG0000269,2015,,13.293743816356598,ai4e_hydro_model
ARG0000269,2016,,10.94244084266053,ai4e_hydro_model
ARG0000269,2017,,9.191130468667994,ai4e_hydro_model
ARG0000272,2013,,805.7760765038033,ai4e_hydro_model
ARG0000272,2014,,805.7760765038033,ai4e_hydro_model
ARG0000272,2015,,990.0605712851178,ai4e_hydro_model
ARG0000272,2016,,953.2038303663521,ai4e_hydro_model
ARG0000272,2017,,805.7760765038033,ai4e_hydro_model
ARG0000270,2013,,25.934166437307177,ai4e_hydro_model
ARG0000270,2014,,32.72622060576274,ai4e_hydro_model
ARG0000270,2015,,28.553510313639784,ai4e_hydro_model
ARG0000270,2016,,26.857559225110425,ai4e_hydro_model
ARG0000270,2017,,25.646089228052848,ai4e_hydro_model
ARG0000094,2013,,43.06112659356619,ai4e_hydro_model
ARG0000094,2014,,37.064606601025204,ai4e_hydro_model
ARG0000094,2015,,55.72651006375152,ai4e_hydro_model
ARG0000094,2016,,50.19744596348029,ai4e_hydro_model
ARG0000094,2017,,44.18599015634633,ai4e_hydro_model
ARG0000169,2013,,73.63912170656599,ai4e_hydro_model
ARG0000169,2014,,73.63912170656599,ai4e_hydro_model
ARG0000169,2015,,100.52638281950937,ai4e_hydro_model
ARG0000169,2016,,86.34662643592799,ai4e_hydro_model
ARG0000169,2017,,73.63912170656599,ai4e_hydro_model
ARG0000209,2013,,17.19173015285587,ai4e_hydro_model
ARG0000209,2014,,19.30012806735985,ai4e_hydro_model
ARG0000209,2015,,22.322900397456053,ai4e_hydro_model
ARG0000209,2016,,24.96249251346638,ai4e_hydro_model
ARG0000209,2017,,19.26988077405066,ai4e_hydro_model
ARG0000096,2013,,122.29403084428414,ai4e_hydro_model
ARG0000096,2014,,136.8969998145658,ai4e_hydro_model
ARG0000096,2015,,187.3990879139036,ai4e_hydro_model
ARG0000096,2016,,164.980646533079,ai4e_hydro_model
ARG0000096,2017,,135.62260634603544,ai4e_hydro_model
ARG0000097,2013,,10.801077083944502,ai4e_hydro_model
ARG0000097,2014,,10.982668231623956,ai4e_hydro_model
ARG0000097,2015,,13.785666311646276,ai4e_hydro_model
ARG0000097,2016,,12.74259526863406,ai4e_hydro_model
ARG0000097,2017,,11.338123114838226,ai4e_hydro_model
ARG0000331,2013,,8.924157469347898,ai4e_hydro_model
ARG0000331,2014,,9.114026971847926,ai4e_hydro_model
ARG0000331,2015,,10.241797838762665,ai4e_hydro_model
ARG0000331,2016,,9.559219088858317,ai4e_hydro_model
ARG0000331,2017,,9.114026971847926,ai4e_hydro_model
ARG0000212,2013,,496.33228914494873,ai4e_hydro_model
ARG0000212,2014,,651.0402641470571,ai4e_hydro_model
ARG0000212,2015,,815.2037127005965,ai4e_hydro_model
ARG0000212,2016,,703.5075656393115,ai4e_hydro_model
ARG0000212,2017,,556.9248959740052,ai4e_hydro_model
ARG0000214,2013,,224.77146543239664,ai4e_hydro_model
ARG0000214,2014,,223.41716454261456,ai4e_hydro_model
ARG0000214,2015,,266.72453585781216,ai4e_hydro_model
ARG0000214,2016,,264.0341798461248,ai4e_hydro_model
ARG0000214,2017,,223.9579887928797,ai4e_hydro_model
ARG0000215,2013,,351.9894621807967,ai4e_hydro_model
ARG0000215,2014,,349.5610605853254,ai4e_hydro_model
ARG0000215,2015,,427.2156574263694,ai4e_hydro_model
ARG0000215,2016,,423.49492790630165,ai4e_hydro_model
ARG0000215,2017,,350.530814413387,ai4e_hydro_model
ARG0000216,2013,,157.43691005501918,ai4e_hydro_model
ARG0000216,2014,,156.4883156817882,ai4e_hydro_model
ARG0000216,2015,,186.822142572821,ai4e_hydro_model
ARG0000216,2016,,184.93773372842793,ai4e_hydro_model
ARG0000216,2017,,156.86712577087476,ai4e_hydro_model
ARG0000213,2013,,73.60313065234746,ai4e_hydro_model
ARG0000213,2014,,72.92587392622472,ai4e_hydro_model
ARG0000213,2015,,85.94738800609949,ai4e_hydro_model
ARG0000213,2016,,86.46268623282525,ai4e_hydro_model
ARG0000213,2017,,73.35768511456217,ai4e_hydro_model
ARG0000233,2013,,2754.6793260982713,ai4e_hydro_model
ARG0000233,2014,,4695.708575756745,ai4e_hydro_model
ARG0000233,2015,,5391.288430740817,ai4e_hydro_model
ARG0000233,2016,,4233.281576827215,ai4e_hydro_model
ARG0000233,2017,,2931.945620065648,ai4e_hydro_model
ARG0000099,2013,,16.238482822448688,ai4e_hydro_model
ARG0000099,2014,,18.281922235358035,ai4e_hydro_model
ARG0000099,2015,,18.80090313476501,ai4e_hydro_model
ARG0000099,2016,,21.70665167005006,ai4e_hydro_model
ARG0000099,2017,,18.44573575809821,ai4e_hydro_model
ARG0000241,2013,,711.2673765776867,ai4e_hydro_model
ARG0000241,2014,,670.5269303853078,ai4e_hydro_model
ARG0000241,2015,,1075.1639271504655,ai4e_hydro_model
ARG0000241,2016,,988.7067277480255,ai4e_hydro_model
ARG0000241,2017,,726.8750428776395,ai4e_hydro_model
ARG0000340,2013,,42.32802441837508,ai4e_hydro_model
ARG0000340,2014,,42.32802441837508,ai4e_hydro_model
ARG0000340,2015,,57.47613524060994,ai4e_hydro_model
ARG0000340,2016,,48.81739171179807,ai4e_hydro_model
ARG0000340,2017,,42.32802441837508,ai4e_hydro_model
ARG0000299,2013,,113.26704959707624,ai4e_hydro_model
ARG0000299,2014,,113.26704959707624,ai4e_hydro_model
ARG0000299,2015,,153.5979412664913,ai4e_hydro_model
ARG0000299,2016,,132.33600084738563,ai4e_hydro_model
ARG0000299,2017,,113.26704959707624,ai4e_hydro_model
ARG0000282,2013,,29.96450619388942,ai4e_hydro_model
ARG0000282,2014,,29.96450619388942,ai4e_hydro_model
ARG0000282,2015,,40.378832384175894,ai4e_hydro_model
ARG0000282,2016,,34.42831330238145,ai4e_hydro_model
ARG0000282,2017,,29.96450619388942,ai4e_hydro_model
ARG0000104,2013,,1965.5304255443696,ai4e_hydro_model
ARG0000104,2014,,1965.5304255443696,ai4e_hydro_model
ARG0000104,2015,,2637.711953367954,ai4e_hydro_model
ARG0000104,2016,,2290.563588346534,ai4e_hydro_model
ARG0000104,2017,,1965.5304255443696,ai4e_hydro_model
ARG0000332,2013,,75.68071533157142,ai4e_hydro_model
ARG0000332,2014,,75.75774289013903,ai4e_hydro_model
ARG0000332,2015,,85.0980240126123,ai4e_hydro_model
ARG0000332,2016,,87.29703150539721,ai4e_hydro_model
ARG0000332,2017,,75.75774289013903,ai4e_hydro_model
ARG0000271,2013,,27.888426203685203,ai4e_hydro_model
ARG0000271,2014,,27.609535141834527,ai4e_hydro_model
ARG0000271,2015,,27.375064887465463,ai4e_hydro_model
ARG0000271,2016,,32.088547306487854,ai4e_hydro_model
ARG0000271,2017,,27.609535141834527,ai4e_hydro_model
ARG0000144,2013,,1552.4101361476153,ai4e_hydro_model
ARG0000144,2014,,1822.9415627192016,ai4e_hydro_model
ARG0000144,2015,,2392.648237893851,ai4e_hydro_model
ARG0000144,2016,,2344.904768080981,ai4e_hydro_model
ARG0000144,2017,,1477.9686996879661,ai4e_hydro_model
ARG0000107,2013,,65.87361057585385,ai4e_hydro_model
ARG0000107,2014,,61.22681711347382,ai4e_hydro_model
ARG0000107,2015,,90.36685947914054,ai4e_hydro_model
ARG0000107,2016,,74.91124972347765,ai4e_hydro_model
ARG0000107,2017,,62.3802577517134,ai4e_hydro_model
ARG0000290,2013,,84.46868506147106,ai4e_hydro_model
ARG0000290,2014,,84.3563907835011,ai4e_hydro_model
ARG0000290,2015,,122.57678053404415,ai4e_hydro_model
ARG0000290,2016,,104.40270064857563,ai4e_hydro_model
ARG0000290,2017,,78.23723852371506,ai4e_hydro_model
ARG0000228,2013,,303.4184178788809,ai4e_hydro_model
ARG0000228,2014,,303.4184178788809,ai4e_hydro_model
ARG0000228,2015,,395.1151243277352,ai4e_hydro_model
ARG0000228,2016,,366.0234261620397,ai4e_hydro_model
ARG0000228,2017,,297.94112202627423,ai4e_hydro_model
ARG0000136,2013,,3605.4938194868437,ai4e_hydro_model
ARG0000136,2014,,3605.4938194868437,ai4e_hydro_model
ARG0000136,2015,,4994.668976988919,ai4e_hydro_model
ARG0000136,2016,,4275.978057150207,ai4e_hydro_model
ARG0000136,2017,,3605.4938194868437,ai4e_hydro_model
WRI1003805,2013,,847.5231045430434,ai4e_hydro_model
WRI1003805,2014,,854.95670142717,ai4e_hydro_model
WRI1003805,2015,,838.6331727803788,ai4e_hydro_model
WRI1003805,2016,,846.619774103655,ai4e_hydro_model
WRI1003805,2017,,853.6702003777554,ai4e_hydro_model
WRI1019030,2013,,254.59288068601782,ai4e_hydro_model
WRI1019030,2014,,248.21691090456662,ai4e_hydro_model
WRI1019030,2015,,225.1812141741554,ai4e_hydro_model
WRI1019030,2016,,234.89436650103605,ai4e_hydro_model
WRI1019030,2017,,226.0477722688102,ai4e_hydro_model
WRI1019031,2013,,91.89731383526735,ai4e_hydro_model
WRI1019031,2014,,59.65981125031589,ai4e_hydro_model
WRI1019031,2015,,134.22951324075143,ai4e_hydro_model
WRI1019031,2016,,106.80806078304332,ai4e_hydro_model
WRI1019031,2017,,91.89731383526735,ai4e_hydro_model
WRI1019029,2013,,218.42370529125006,ai4e_hydro_model
WRI1019029,2014,,218.42370529125006,ai4e_hydro_model
WRI1019029,2015,,218.37822239531297,ai4e_hydro_model
WRI1019029,2016,,219.59241515907698,ai4e_hydro_model
WRI1019029,2017,,263.44110288661886,ai4e_hydro_model
AUS0000014,2013,11.468333333333334,43.388631315814116,ai4e_hydro_model
AUS0000014,2014,26.24138888888889,43.388631315814116,ai4e_hydro_model
AUS0000014,2015,38.08166666666666,32.672068330534536,ai4e_hydro_model
AUS0000014,2016,47.238055555555555,38.49936941741608,ai4e_hydro_model
AUS0000014,2017,3.0383333333333336,51.03509303787854,ai4e_hydro_model
AUS0000151,2013,180.4636111111111,147.07603895852137,ai4e_hydro_model
AUS0000151,2014,202.7461111111111,166.8507600510147,ai4e_hydro_model
AUS0000151,2015,173.72666666666666,98.41475353629487,ai4e_hydro_model
AUS0000151,2016,106.88388888888889,87.80738657524347,ai4e_hydro_model
AUS0000151,2017,127.77027777777778,194.56658722642732,ai4e_hydro_model
AUS0000137,2013,323.6777777777778,253.11809497276138,ai4e_hydro_model
AUS0000137,2014,418.91527777777776,240.12183138897865,ai4e_hydro_model
AUS0000137,2015,358.2547222222222,153.34154448096535,ai4e_hydro_model
AUS0000137,2016,271.21166666666664,160.47121382715525,ai4e_hydro_model
AUS0000137,2017,384.79805555555555,262.3101795586387,ai4e_hydro_model
AUS0000266,2013,,374.78219986337433,ai4e_hydro_model
AUS0000266,2014,,408.3412650160282,ai4e_hydro_model
AUS0000266,2015,,135.92981456436775,ai4e_hydro_model
AUS0000266,2016,,148.34875840750783,ai4e_hydro_model
AUS0000266,2017,,536.3499124866262,ai4e_hydro_model
AUS0000267,2013,,208.64287673605386,ai4e_hydro_model
AUS0000267,2014,,207.3570240871779,ai4e_hydro_model
AUS0000267,2015,,102.29854562706915,ai4e_hydro_model
AUS0000267,2016,,143.4699757293279,ai4e_hydro_model
AUS0000267,2017,,224.4343244314122,ai4e_hydro_model
AUS0000102,2013,80.19083333333333,695.1760777475274,ai4e_hydro_model
AUS0000102,2014,99.11944444444444,695.1760777475274,ai4e_hydro_model
AUS0000102,2015,74.14361111111111,498.41909441248123,ai4e_hydro_model
AUS0000102,2016,73.14861111111111,499.78462617799494,ai4e_hydro_model
AUS0000102,2017,116.3325,844.8264180535024,ai4e_hydro_model
AUS0000269,2013,9.999444444444444,10.882469403669571,ai4e_hydro_model
AUS0000269,2014,1.8797222222222223,10.882469403669571,ai4e_hydro_model
AUS0000269,2015,,9.265173593771317,ai4e_hydro_model
AUS0000269,2016,,9.290557631014526,ai4e_hydro_model
AUS0000269,2017,,13.196509309887563,ai4e_hydro_model
AUS0000300,2013,43.844722222222224,56.55235148293565,ai4e_hydro_model
AUS0000300,2014,15.805277777777778,64.50002833414591,ai4e_hydro_model
AUS0000300,2015,7.618888888888889,42.087640886595324,ai4e_hydro_model
AUS0000300,2016,6.788333333333333,56.48998650618079,ai4e_hydro_model
AUS0000300,2017,41.501666666666665,68.87088806822146,ai4e_hydro_model
AUS0000048,2013,85.92888888888889,82.15566559215041,ai4e_hydro_model
AUS0000048,2014,41.01583333333333,81.47697251153646,ai4e_hydro_model
AUS0000048,2015,84.74777777777778,61.154940384652306,ai4e_hydro_model
AUS0000048,2016,83.07222222222222,74.33095610664952,ai4e_hydro_model
AUS0000048,2017,106.96916666666667,94.75682010351609,ai4e_hydro_model
AUS0000127,2013,101.86888888888889,51.534827489909276,ai4e_hydro_model
AUS0000127,2014,65.56694444444445,46.20475827480586,ai4e_hydro_model
AUS0000127,2015,91.80583333333334,34.58607935124216,ai4e_hydro_model
AUS0000127,2016,47.056666666666665,37.723263872212776,ai4e_hydro_model
AUS0000127,2017,93.22916666666667,57.17671114763193,ai4e_hydro_model
AUS0000126,2013,222.52277777777778,150.40724689145293,ai4e_hydro_model
AUS0000126,2014,264.53,139.62766699144294,ai4e_hydro_model
AUS0000126,2015,217.17333333333335,86.25108067177491,ai4e_hydro_model
AUS0000126,2016,223.6161111111111,132.42428433003025,ai4e_hydro_model
AUS0000126,2017,224.42111111111112,152.36523034463497,ai4e_hydro_model
AUS0000144,2013,346.2808333333333,265.8570303595261,ai4e_hydro_model
AUS0000144,2014,456.66,252.06203666754453,ai4e_hydro_model
AUS0000144,2015,241.87777777777777,163.32422704075134,ai4e_hydro_model
AUS0000144,2016,169.82638888888889,170.37053160310623,ai4e_hydro_model
AUS0000144,2017,413.9902777777778,294.9099101814409,ai4e_hydro_model
AUS0000103,2013,47.93388888888889,82.27364086939886,ai4e_hydro_model
AUS0000103,2014,57.42388888888889,82.27364086939886,ai4e_hydro_model
AUS0000103,2015,42.04666666666667,69.95934627763684,ai4e_hydro_model
AUS0000103,2016,45.70444444444445,70.15101571949337,ai4e_hydro_model
AUS0000103,2017,70.97527777777778,94.88195763776002,ai4e_hydro_model
AUS0000125,2013,76.83222222222223,73.02440508140309,ai4e_hydro_model
AUS0000125,2014,94.14,67.03248211152642,ai4e_hydro_model
AUS0000125,2015,81.42805555555556,55.677701876599706,ai4e_hydro_model
AUS0000125,2016,75.03861111111111,60.182281363740586,ai4e_hydro_model
AUS0000125,2017,62.45111111111111,73.67672723039713,ai4e_hydro_model
AUS0000301,2013,40.45944444444444,53.843610425456006,ai4e_hydro_model
AUS0000301,2014,46.93083333333333,51.764626112849605,ai4e_hydro_model
AUS0000301,2015,38.829166666666666,36.637430314191135,ai4e_hydro_model
AUS0000301,2016,12.689444444444444,31.662093275233282,ai4e_hydro_model
AUS0000301,2017,28.087222222222223,65.10013363805196,ai4e_hydro_model
AUS0000109,2013,178.60444444444445,421.4637791167408,ai4e_hydro_model
AUS0000109,2014,357.5444444444444,421.4637791167408,ai4e_hydro_model
AUS0000109,2015,446.69138888888887,275.8097234001807,ai4e_hydro_model
AUS0000109,2016,508.08444444444444,294.86520837376446,ai4e_hydro_model
AUS0000109,2017,44.397777777777776,515.4698272807925,ai4e_hydro_model
AUS0000136,2013,247.81472222222223,187.66378613613608,ai4e_hydro_model
AUS0000136,2014,319.4211111111111,177.92614353003142,ai4e_hydro_model
